edicao,coluna,tipo,pct_nulo,classificacao_nulo
2025-2026,vive_no_estado_de_formacao,binaria_multiselect,3.5,grupo_nao_exibido_ao_respondente
2025-2026,area_de_formacao,categorica_escolha_unica,2.1,quase_universal
2025-2026,cor_raca_etnia,categorica_escolha_unica,0.1,quase_universal
2025-2026,token,categorica_escolha_unica,0.0,quase_universal
2025-2026,data_hora_envio,categorica_escolha_unica,0.0,quase_universal
2025-2026,idade,categorica_escolha_unica,0.0,quase_universal
2025-2026,faixa_idade,categorica_escolha_unica,0.0,quase_universal
2025-2026,genero,categorica_escolha_unica,0.0,quase_universal
2025-2026,pcd,categorica_escolha_unica,0.0,quase_universal
2025-2026,vive_no_brasil,binaria_multiselect,0.0,grupo_nao_exibido_ao_respondente
2025-2026,nivel_de_ensino,categorica_escolha_unica,0.0,quase_universal
2025-2026,situacao_de_trabalho,categorica_escolha_unica,0.0,quase_universal
2025-2026,atuacao_em_dados,categorica_escolha_unica,0.0,quase_universal
